;Mixture;x1;x2;SMILES1;SMILES2;Count dens binary;Count actcoeff binary;Count sos binary;Count dielec binary;Count eme binary;Count emcp binary;Mixture Count emv binary;Mixture Count all
223;1-butanol__3,6-dioxa-1-octanol;1-butanol;3,6-dioxa-1-octanol;CCCCO;CCOCCOCCO;60.0;0.0;60.0;0.0;0.0;0.0;0.0;120.0
327;ethanol__hexane;ethanol;hexane;CCO;CCCCCC;39.0;0.0;39.0;0.0;17.0;0.0;23.0;118.0
230;methyl alcohol__1,1'-oxybis[2-ethoxyethane];methyl alcohol;1,1'-oxybis[2-ethoxyethane];CO;CCOCCOCCOCC;57.0;0.0;57.0;0.0;0.0;0.0;0.0;114.0
347;toluene__tetrahydropyran;toluene;tetrahydropyran;Cc1ccccc1;C1CCOCC1;36.0;0.0;50.0;0.0;14.0;0.0;14.0;114.0
349;benzene__tetrahydropyran;benzene;tetrahydropyran;c1ccccc1;C1CCOCC1;36.0;0.0;50.0;0.0;14.0;0.0;14.0;114.0
228;2-methoxyethanol__2-butoxyethanol;2-methoxyethanol;2-butoxyethanol;COCCO;CCCCOCCO;57.0;0.0;57.0;0.0;0.0;0.0;0.0;114.0
87;2,5-hexanediol__water;2,5-hexanediol;water;CC(O)CCC(C)O;O;114.0;0.0;0.0;0.0;0.0;0.0;0.0;114.0
283;1-butanol__octane;1-butanol;octane;CCCCO;CCCCCCCC;48.0;0.0;48.0;0.0;16.0;0.0;0.0;112.0
241;1-heptanol__dibutyl ether;1-heptanol;dibutyl ether;CCCCCCCO;CCCCOCCCC;55.0;0.0;55.0;0.0;0.0;0.0;0.0;110.0
246;2,2,4-trimethylpentane__methyl tert-butyl ether;2,2,4-trimethylpentane;methyl tert-butyl ether;CC(C)CC(C)(C)C;COC(C)(C)C;55.0;0.0;55.0;0.0;0.0;0.0;0.0;110.0
89;n-butanol__dimethoxytetraglycol;n-butanol;dimethoxytetraglycol;CCCCO;COCCOCCOCCOCCOC;110.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0
90;diethylene glycol monohexyl ether__water;diethylene glycol monohexyl ether;water;CCCCCCOCCOCCO;O;109.0;0.0;0.0;0.0;0.0;0.0;0.0;109.0
91;1-propanol__2,2,4-trimethylpentane;1-propanol;2,2,4-trimethylpentane;CCCO;CC(C)CC(C)(C)C;108.0;0.0;0.0;0.0;0.0;0.0;0.0;108.0
117;2-(2-methoxyethoxy)ethanol__water;2-(2-methoxyethoxy)ethanol;water;COCCOCCO;O;91.0;0.0;16.0;0.0;0.0;0.0;0.0;107.0
146;1,4-dimethylbenzene__cyclohexane;1,4-dimethylbenzene;cyclohexane;Cc1ccc(C)cc1;C1CCCCC1;81.0;0.0;26.0;0.0;0.0;0.0;0.0;107.0
93;glycerin__water;glycerin;water;OCC(O)CO;O;107.0;0.0;0.0;0.0;0.0;0.0;0.0;107.0
175;1,3-benzenediol__water;1,3-benzenediol;water;Oc1cccc(O)c1;O;72.0;0.0;35.0;0.0;0.0;0.0;0.0;107.0
138;2,2-bis(hydroxymethyl)-1,3-propanediol__water;2,2-bis(hydroxymethyl)-1,3-propanediol;water;OCC(CO)(CO)CO;O;84.0;0.0;22.0;0.0;0.0;0.0;0.0;106.0
95;propylene glycol__water;propylene glycol;water;CC(O)CO;O;106.0;0.0;0.0;0.0;0.0;0.0;0.0;106.0
744;methanol__2-methyl-1-propanol;methanol;2-methyl-1-propanol;CO;CC(C)CO;0.0;0.0;0.0;105.0;0.0;0.0;0.0;105.0
99;2-(2-methoxyethoxy)ethanol__tert-butyl ethyl ether;2-(2-methoxyethoxy)ethanol;tert-butyl ethyl ether;COCCOCCO;CCOC(C)(C)C;105.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0
98;methanol__ethylbenzene;methanol;ethylbenzene;CO;CCc1ccccc1;105.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0
97;2-methoxyethanol__tert-butyl ethyl ether;2-methoxyethanol;tert-butyl ethyl ether;COCCO;CCOC(C)(C)C;105.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0
743;methanol__1-butanol;methanol;1-butanol;CO;CCCCO;0.0;0.0;0.0;105.0;0.0;0.0;0.0;105.0
742;methanol__1-propanol;methanol;1-propanol;CO;CCCO;0.0;0.0;0.0;105.0;0.0;0.0;0.0;105.0
96;ethanol, 2-[2-(2-methoxyethoxy)ethoxy]-__tert-butyl ethyl ether;ethanol, 2-[2-(2-methoxyethoxy)ethoxy]-;tert-butyl ethyl ether;COCCOCCOCCO;CCOC(C)(C)C;105.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0
741;methanol__2-propanol;methanol;2-propanol;CO;CC(C)O;0.0;0.0;0.0;105.0;0.0;0.0;0.0;105.0
229;toluene__methyl tert-butyl ether;toluene;methyl tert-butyl ether;Cc1ccccc1;COC(C)(C)C;57.0;0.0;46.0;0.0;0.0;0.0;0.0;103.0
268;1,2-ethanediol__1-nonanol;1,2-ethanediol;1-nonanol;OCCO;CCCCCCCCCO;48.0;0.0;55.0;0.0;0.0;0.0;0.0;103.0
215;1-propanol__cyclopentane;1-propanol;cyclopentane;CCCO;C1CCCC1;63.0;0.0;39.0;0.0;0.0;0.0;0.0;102.0
122;toluene__octane;toluene;octane;Cc1ccccc1;CCCCCCCC;88.0;0.0;13.0;0.0;0.0;0.0;0.0;101.0
251;D-maltose__water;D-maltose;water;OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O;O;50.0;0.0;50.0;0.0;0.0;0.0;0.0;100.0
104;dodecane__isobutylbenzene;dodecane;isobutylbenzene;CCCCCCCCCCCC;CC(C)Cc1ccccc1;100.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
103;tetralin__isobutylbenzene;tetralin;isobutylbenzene;C1CCc2ccccc2C1;CC(C)Cc1ccccc1;100.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
105;dodecane__tetralin;dodecane;tetralin;CCCCCCCCCCCC;C1CCc2ccccc2C1;100.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
102;n-decane__octadecane;n-decane;octadecane;CCCCCCCCCC;CCCCCCCCCCCCCCCCCC;100.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
107;heptane__methyl tert-butyl ether;heptane;methyl tert-butyl ether;CCCCCCC;COC(C)(C)C;99.0;0.0;0.0;0.0;0.0;0.0;0.0;99.0
108;ethanol__3-methyl-1-butanol;ethanol;3-methyl-1-butanol;CCO;CC(C)CCO;98.0;0.0;0.0;0.0;0.0;0.0;0.0;98.0
109;ethanol__2-methyl-2-butanol;ethanol;2-methyl-2-butanol;CCO;CCC(C)(C)O;98.0;0.0;0.0;0.0;0.0;0.0;0.0;98.0
288;hexane__1-octanol;hexane;1-octanol;CCCCCC;CCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
261;1,3-dimethylbenzene__1-decanol;1,3-dimethylbenzene;1-decanol;Cc1cccc(C)c1;CCCCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
267;2-methoxyethanol__1-decanol;2-methoxyethanol;1-decanol;COCCO;CCCCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
264;1,2-dimethylbenzene__1-decanol;1,2-dimethylbenzene;1-decanol;Cc1ccccc1C;CCCCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
263;1-butanol__2,6,10,15,19,23-hexamethyltetracosane;1-butanol;2,6,10,15,19,23-hexamethyltetracosane;CCCCO;CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
258;2-propanol__hexadecane;2-propanol;hexadecane;CC(C)O;CCCCCCCCCCCCCCCC;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
260;1,4-dimethylbenzene__1-nonanol;1,4-dimethylbenzene;1-nonanol;Cc1ccc(C)cc1;CCCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
273;ethylbenzene__1-nonanol;ethylbenzene;1-nonanol;CCc1ccccc1;CCCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
257;1,3-dimethylbenzene__1-nonanol;1,3-dimethylbenzene;1-nonanol;Cc1cccc(C)c1;CCCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
225;1,4-dimethylbenzene__methylcyclohexane;1,4-dimethylbenzene;methylcyclohexane;Cc1ccc(C)cc1;CC1CCCCC1;59.0;0.0;37.0;0.0;0.0;0.0;0.0;96.0
227;1,3,5-trimethylbenzene__methylcyclohexane;1,3,5-trimethylbenzene;methylcyclohexane;Cc1cc(C)cc(C)c1;CC1CCCCC1;59.0;0.0;37.0;0.0;0.0;0.0;0.0;96.0
289;ethylbenzene__1-decanol;ethylbenzene;1-decanol;CCc1ccccc1;CCCCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
269;tetrahydrofuran__n-hexyl alcohol;tetrahydrofuran;n-hexyl alcohol;C1CCOC1;CCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
265;tetrahydrofuran__octyl alcohol;tetrahydrofuran;octyl alcohol;C1CCOC1;CCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
282;tetrahydrofuran__n-decyl alcohol;tetrahydrofuran;n-decyl alcohol;C1CCOC1;CCCCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
287;benzene__2-ethyl-1-hexanol;benzene;2-ethyl-1-hexanol;c1ccccc1;CCCCC(CC)CO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
275;1,4-dimethylbenzene__1-decanol;1,4-dimethylbenzene;1-decanol;Cc1ccc(C)cc1;CCCCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
286;2-methoxyethanol__1-octanol;2-methoxyethanol;1-octanol;COCCO;CCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
276;1,2-dimethylbenzene__1-nonanol;1,2-dimethylbenzene;1-nonanol;Cc1ccccc1C;CCCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
277;octane__1-octanol;octane;1-octanol;CCCCCCCC;CCCCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
292;1-butanol__decane;1-butanol;decane;CCCCO;CCCCCCCCCC;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
285;1-butanol__hexadecane;1-butanol;hexadecane;CCCCO;CCCCCCCCCCCCCCCC;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
280;2-methoxyethanol__1-hexanol;2-methoxyethanol;1-hexanol;COCCO;CCCCCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
281;1-octanol__decane;1-octanol;decane;CCCCCCCCO;CCCCCCCCCC;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
291;1-butanol__2-(2-butoxyethoxy)ethanol;1-butanol;2-(2-butoxyethoxy)ethanol;CCCCO;CCCCOCCOCCO;48.0;0.0;48.0;0.0;0.0;0.0;0.0;96.0
745;methanol__2-methyl-2-propanol;methanol;2-methyl-2-propanol;CO;CC(C)(C)O;0.0;0.0;0.0;95.0;0.0;0.0;0.0;95.0
402;1-butanol__2-methyltetrahydrofuran;1-butanol;2-methyltetrahydrofuran;CCCCO;CC1CCCO1;27.0;0.0;34.0;0.0;33.0;0.0;0.0;94.0
170;1-butanol__water;1-butanol;water;CCCCO;O;75.0;8.0;11.0;0.0;0.0;0.0;0.0;94.0
237;1-butanol__heptane;1-butanol;heptane;CCCCO;CCCCCCC;55.0;0.0;0.0;0.0;38.0;0.0;0.0;93.0
113;1,2-dimethoxyethane__water;1,2-dimethoxyethane;water;COCCOC;O;93.0;0.0;0.0;0.0;0.0;0.0;0.0;93.0
116;benzene__2,2,4-trimethylpentane;benzene;2,2,4-trimethylpentane;c1ccccc1;CC(C)CC(C)(C)C;92.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0
249;ethylbenzene__methylcyclohexane;ethylbenzene;methylcyclohexane;CCc1ccccc1;CC1CCCCC1;52.0;0.0;39.0;0.0;0.0;0.0;0.0;91.0
298;2-(2-methylpropoxy)ethanol__water;2-(2-methylpropoxy)ethanol;water;CC(C)COCCO;O;45.0;0.0;45.0;0.0;0.0;0.0;0.0;90.0
118;oxacyclopentane__water;oxacyclopentane;water;C1CCOC1;O;90.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0
297;2-butoxyethan-1-ol__water;2-butoxyethan-1-ol;water;CCCCOCCO;O;45.0;0.0;45.0;0.0;0.0;0.0;0.0;90.0
254;1-propanol__cyclohexane;1-propanol;cyclohexane;CCCO;C1CCCCC1;50.0;0.0;39.0;0.0;0.0;0.0;0.0;89.0
334;1-butanol__cyclopentane;1-butanol;cyclopentane;CCCCO;C1CCCC1;39.0;0.0;39.0;0.0;11.0;0.0;0.0;89.0
125;ethyl alcohol__pentan-1-ol;ethyl alcohol;pentan-1-ol;CCO;CCCCCO;88.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0
126;1-octanol__1-decanol;1-octanol;1-decanol;CCCCCCCCO;CCCCCCCCCCO;88.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0
127;ethyl alcohol__propan-1-ol;ethyl alcohol;propan-1-ol;CCO;CCCO;88.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0
303;2-methoxyethanol__ethanol, 2-ethoxy-;2-methoxyethanol;ethanol, 2-ethoxy-;COCCO;CCOCCO;44.0;0.0;44.0;0.0;0.0;0.0;0.0;88.0
128;glycerol__1,2-propanediol;glycerol;1,2-propanediol;OCC(O)CO;CC(O)CO;88.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0
129;ethyl alcohol__n-butyl alcohol;ethyl alcohol;n-butyl alcohol;CCO;CCCCO;88.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0
130;glycerol__2-propanol;glycerol;2-propanol;OCC(O)CO;CC(C)O;88.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0
131;glycerol__1-propanol;glycerol;1-propanol;OCC(O)CO;CCCO;88.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0
124;glycerol__1,3-propanediol;glycerol;1,3-propanediol;OCC(O)CO;OCCCO;88.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0
172;2-propanol__1,3-dioxolane;2-propanol;1,3-dioxolane;CC(C)O;C1COCO1;74.0;0.0;11.0;0.0;0.0;0.0;0.0;85.0
137;butoxytriglycol__water;butoxytriglycol;water;CCCCOCCOCCOCCO;O;85.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0
135;1,2-dihydroxyethane__water;1,2-dihydroxyethane;water;OCCO;O;85.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0
314;toluene__2-hexanol;toluene;2-hexanol;Cc1ccccc1;CCCCC(C)O;42.0;0.0;42.0;0.0;0.0;0.0;0.0;84.0
313;2-methyl-1-propanol__squalane;2-methyl-1-propanol;squalane;CC(C)CO;CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C;42.0;0.0;42.0;0.0;0.0;0.0;0.0;84.0
144;2-propanol__pentane, 2,2,4-trimethyl-;2-propanol;pentane, 2,2,4-trimethyl-;CC(C)O;CC(C)CC(C)(C)C;84.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0
320;toluene__2-octanol;toluene;2-octanol;Cc1ccccc1;CCCCCCC(C)O;42.0;0.0;42.0;0.0;0.0;0.0;0.0;84.0
319;toluene__2-heptanol;toluene;2-heptanol;Cc1ccccc1;CCCCCC(C)O;42.0;0.0;42.0;0.0;0.0;0.0;0.0;84.0
317;2-methyl-1-propanol__hexadecane;2-methyl-1-propanol;hexadecane;CC(C)CO;CCCCCCCCCCCCCCCC;42.0;0.0;42.0;0.0;0.0;0.0;0.0;84.0
139;1-heptanol__2,2,4-trimethylpentane;1-heptanol;2,2,4-trimethylpentane;CCCCCCCO;CC(C)CC(C)(C)C;84.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0
143;1-hexanol__2,2,4-trimethylpentane;1-hexanol;2,2,4-trimethylpentane;CCCCCCO;CC(C)CC(C)(C)C;84.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0
142;tetrahydropyran__pentane, 2,2,4-trimethyl-;tetrahydropyran;pentane, 2,2,4-trimethyl-;C1CCOCC1;CC(C)CC(C)(C)C;84.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0
141;ethanol__benzyl alcohol;ethanol;benzyl alcohol;CCO;OCc1ccccc1;84.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0
140;2-propanol__tetrahydropyran;2-propanol;tetrahydropyran;CC(C)O;C1CCOCC1;84.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0
145;ethoxytriglycol__water;ethoxytriglycol;water;CCOCCOCCOCCO;O;82.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0
373;1-butanol__methylcyclohexane;1-butanol;methylcyclohexane;CCCCO;CC1CCCCC1;33.0;0.0;11.0;0.0;38.0;0.0;0.0;82.0
147;hexane__hexadecane;hexane;hexadecane;CCCCCC;CCCCCCCCCCCCCCCC;81.0;0.0;0.0;0.0;0.0;0.0;0.0;81.0
148;1-butanol__2-methyl-1-propanol;1-butanol;2-methyl-1-propanol;CCCCO;CC(C)CO;81.0;0.0;0.0;0.0;0.0;0.0;0.0;81.0
270;sucrose__water;sucrose;water;OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O;O;48.0;0.0;32.0;0.0;0.0;0.0;0.0;80.0
323;n-decyl alcohol__1,1'-oxybis[2-ethoxyethane];n-decyl alcohol;1,1'-oxybis[2-ethoxyethane];CCCCCCCCCCO;CCOCCOCCOCC;40.0;0.0;40.0;0.0;0.0;0.0;0.0;80.0
324;1,2-benzenediol__water;1,2-benzenediol;water;Oc1ccccc1O;O;40.0;0.0;40.0;0.0;0.0;0.0;0.0;80.0
152;2-methylpropane__2,6,10,15,19,23-hexamethyltetracosane;2-methylpropane;2,6,10,15,19,23-hexamethyltetracosane;CC(C)C;CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C;80.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0
153;2-methyl-1-propanol__water;2-methyl-1-propanol;water;CC(C)CO;O;79.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0
154;1-pentanol__2,2,4-trimethylpentane;1-pentanol;2,2,4-trimethylpentane;CCCCCO;CC(C)CC(C)(C)C;79.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0
344;ethanol__tert-butyl ethyl ether;ethanol;tert-butyl ethyl ether;CCO;CCOC(C)(C)C;39.0;0.0;39.0;0.0;0.0;0.0;0.0;78.0
342;toluene__tert-butyl ethyl ether;toluene;tert-butyl ethyl ether;Cc1ccccc1;CCOC(C)(C)C;39.0;0.0;39.0;0.0;0.0;0.0;0.0;78.0
339;tetraethylene glycol__ethanol, 2-propoxy-;tetraethylene glycol;ethanol, 2-propoxy-;OCCOCCOCCOCCO;CCCOCCO;39.0;0.0;0.0;39.0;0.0;0.0;0.0;78.0
336;bis(2-hydroxyethyl) ether__ethanol, 2-propoxy-;bis(2-hydroxyethyl) ether;ethanol, 2-propoxy-;OCCOCCO;CCCOCCO;39.0;0.0;0.0;39.0;0.0;0.0;0.0;78.0
335;2-methyl-2-butanol__tetrahydrofuran;2-methyl-2-butanol;tetrahydrofuran;CCC(C)(C)O;C1CCOC1;39.0;0.0;0.0;0.0;0.0;0.0;39.0;78.0
333;cyclopentane__2-pentanol;cyclopentane;2-pentanol;C1CCCC1;CCCC(C)O;39.0;0.0;39.0;0.0;0.0;0.0;0.0;78.0
332;ethylbenzene__tert-butyl ethyl ether;ethylbenzene;tert-butyl ethyl ether;CCc1ccccc1;CCOC(C)(C)C;39.0;0.0;39.0;0.0;0.0;0.0;0.0;78.0
331;2-propanol__cyclopentane;2-propanol;cyclopentane;CC(C)O;C1CCCC1;39.0;0.0;39.0;0.0;0.0;0.0;0.0;78.0
330;ethanol__cyclopentane;ethanol;cyclopentane;CCO;C1CCCC1;39.0;0.0;39.0;0.0;0.0;0.0;0.0;78.0
340;benzene__tert-butyl ethyl ether;benzene;tert-butyl ethyl ether;c1ccccc1;CCOC(C)(C)C;39.0;0.0;39.0;0.0;0.0;0.0;0.0;78.0
341;2-methyl-2-propanol__tert-butyl ethyl ether;2-methyl-2-propanol;tert-butyl ethyl ether;CC(C)(C)O;CCOC(C)(C)C;39.0;0.0;39.0;0.0;0.0;0.0;0.0;78.0
328;ethylbenzene__cyclohexane;ethylbenzene;cyclohexane;CCc1ccccc1;C1CCCCC1;39.0;0.0;39.0;0.0;0.0;0.0;0.0;78.0
343;2,2,4-trimethylpentane__tert-butyl ethyl ether;2,2,4-trimethylpentane;tert-butyl ethyl ether;CC(C)CC(C)(C)C;CCOC(C)(C)C;39.0;0.0;39.0;0.0;0.0;0.0;0.0;78.0
326;triethylene glycol__ethanol, 2-propoxy-;triethylene glycol;ethanol, 2-propoxy-;OCCOCCOCCO;CCCOCCO;39.0;0.0;0.0;39.0;0.0;0.0;0.0;78.0
158;1-undecanol__1-nonanol;1-undecanol;1-nonanol;CCCCCCCCCCCO;CCCCCCCCCO;77.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0
165;mannitol__water;mannitol;water;OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO;O;77.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0
169;1-octanol__1-nonanol;1-octanol;1-nonanol;CCCCCCCCO;CCCCCCCCCO;77.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0
168;4-methylphenol__1,2-ethanediol;4-methylphenol;1,2-ethanediol;Cc1ccc(O)cc1;OCCO;77.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0
167;1-propanol__n-octane;1-propanol;n-octane;CCCO;CCCCCCCC;77.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0
164;1-butanol__n-octane;1-butanol;n-octane;CCCCO;CCCCCCCC;77.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0
162;1,2-ethanediol__3-methylphenol;1,2-ethanediol;3-methylphenol;OCCO;Cc1cccc(O)c1;77.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0
159;ethanol__n-octane;ethanol;n-octane;CCO;CCCCCCCC;77.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0
157;1-decanol__1-nonanol;1-decanol;1-nonanol;CCCCCCCCCCO;CCCCCCCCCO;77.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0
160;1-pentanol__n-octane;1-pentanol;n-octane;CCCCCO;CCCCCCCC;77.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0
345;n-butanol__1,1'-oxybis[2-ethoxyethane];n-butanol;1,1'-oxybis[2-ethoxyethane];CCCCO;CCOCCOCCOCC;38.0;0.0;38.0;0.0;0.0;0.0;0.0;76.0
751;ethanol__2-propanol;ethanol;2-propanol;CCO;CC(C)O;0.0;0.0;0.0;0.0;76.0;0.0;0.0;76.0
171;1,5-hexanediol__water;1,5-hexanediol;water;CC(O)CCCCO;O;75.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0
752;ethanol__1-propanol;ethanol;1-propanol;CCO;CCCO;0.0;0.0;0.0;0.0;74.0;0.0;0.0;74.0
351;o-xylene__tetrahydropyran;o-xylene;tetrahydropyran;Cc1ccccc1C;C1CCOCC1;36.0;0.0;36.0;0.0;0.0;0.0;0.0;72.0
